UT,TIME,ALTITUDE,APOAPSIS,PERIAPSIS,INCLINATION,S VELOCITY,O VELOCITY,THRUST,MASS,IDEAL PITCH,PITCH,GRAVITY,STAGE,S1 FUEL,S1 OX,S2 FUEL,S2 OX
3006547.22176012,5.66000000527129,234.497278780444,395.716491157888,0,0.0974711827225502,55.189255096678,183.694636623569,282.258666992188,14.0687818527222,89.4912216542256,89.6222731159658,9.80233643199108,5,89.3%,89.3%,100%,100%
3006547.26176012,5.72000000532717,236.716416104464,400.131406467408,0,0.09747654029845,55.5753579718588,183.815405029538,282.271453857422,14.0640077590942,89.4855453345419,89.6176283589881,9.80226395161847,5,89.2%,89.2%,100%,100%
3006547.30176012,5.76000000536442,238.950990943471,404.57684505824,0,0.0974846963875094,56.1544214550498,183.998001150156,282.290817260742,14.0568475723267,89.4769572989218,89.6105786358253,9.80215428665152,5,89.2%,89.1%,100%,100%
3006547.36176012,5.8200000054203,242.331829932751,411.302131767967,0,0.0974901857733312,56.5403951059511,184.120685336271,282.303817749023,14.052074432373,89.4711829734412,89.6059038619197,9.80208054732275,5,89.1%,89.1%,100%,100%
3006547.40176012,5.86000000545755,244.605001996155,415.823702800437,0,0.0974957610486361,56.9263083743474,184.244134938823,282.316909790039,14.0473003387451,89.4624481240396,89.5985577345659,9.80196899505114,5,89%,89%,100%,100%
3006547.46176012,5.9000000054948,248.043707667501,422.663116600248,0,0.0975042661742571,57.5050690007653,184.430790099302,282.336700439453,14.0401401519775,89.4565759929425,89.5937570944269,9.80189399771269,5,88.9%,88.9%,100%,100%
3006547.50176012,5.96000000555068,250.355470973998,427.26071033394,0,0.0975099633550824,57.8908294417413,184.556179760523,282.350006103516,14.0353670120239,89.4506648009992,89.5888622860683,9.80181849716517,5,88.8%,88.8%,100%,100%
3006547.54176012,6.00000000558794,252.682653437834,431.888696166105,0,0.097518608542252,58.4693499995006,184.745690197009,282.3701171875,14.0282068252563,89.4417247740151,89.58151546467,9.8017043034037,5,88.7%,88.7%,100%,100%
3006547.60176012,6.06000000564381,256.202377662528,438.887571804225,0,0.0975244670777961,58.8549483249091,184.873000804127,282.38362121582,14.0234327316284,89.4357159791088,89.5765393493177,9.80162754523904,5,88.6%,88.6%,100%,100%
3006547.64176012,6.10000000568107,258.568110043998,443.591399701312,0,0.0975304002295551,59.2404778739885,185.001044448404,282.397201538086,14.0186595916748,89.4266297205542,89.5689651069865,9.80151146685931,5,88.5%,88.5%,100%,100%
3006547.70176012,6.14000000571832,262.145642161951,450.703914768295,0,0.0975395046855767,59.8186315357108,185.194511000644,282.417739868164,14.0114994049072,89.4205235381551,89.5638812832112,9.80143345211802,5,88.4%,88.4%,100%,100%
3006547.74176012,6.2000000057742,264.549929961329,455.483432889916,0,0.0975456064411653,60.2039759601366,185.324439410925,282.431549072266,14.0067253112793,89.4143784434273,89.5587103943502,9.80135493533846,5,88.4%,88.4%,100%,100%
3006547.78176012,6.24000000581145,266.969647914986,460.293213392608,0,0.0975548796928483,60.7818492629545,185.520764847829,282.452377319336,13.9995651245117,89.4050879020958,89.5508879453127,9.80123621818793,5,88.3%,88.2%,100%,100%
3006547.84176012,6.30000000586733,270.628073237604,467.564485976356,0,0.0975611710097166,61.1670000294047,185.652570514677,282.466384887695,13.9947919845581,89.3988456608875,89.5456221931062,9.80115644573994,5,88.2%,88.2%,100%,100%
3006547.88176012,6.34000000590459,273.086275444948,472.449730472057,0,0.0975676055278799,61.5520672112996,185.785133401047,282.48046875,13.9900188446045,89.3894095694137,89.5376689704264,9.8010358468971,5,88.1%,88.1%,100%,100%
3006547.94176012,6.38000000594184,276.802456747741,479.834129964584,0,0.0975774136441859,62.1295095539228,185.985356966843,282.501739501953,13.9828577041626,89.3830704043312,89.5323814585621,9.800954819466,5,88%,88%,100%,100%
3006547.98176012,6.44000000599772,279.299157442641,484.794714090298,0,0.0975840808952189,62.5143638544738,186.119761262969,282.516036987305,13.978084564209,89.3766925104553,89.5269629750527,9.80087329075143,5,87.9%,87.9%,100%,100%
3006548.02176012,6.48000000603497,281.811253845459,489.785390982055,0,0.0975943254936175,63.0914792332263,186.322742645075,282.53759765625,13.9709243774414,89.3670531327902,89.5187940050506,9.80075005689713,5,87.8%,87.8%,100%,100%
3006548.08176012,6.54000000609085,285.60824247438,497.327787265996,0,0.0976013243632761,63.476110644819,186.458978166651,282.552093505859,13.9661512374878,89.3605785592294,89.5133725031204,9.80066727475777,5,87.7%,87.7%,100%,100%
3006548.12176012,6.5800000061281,288.158800167963,502.393574699061,0,0.0976084624537197,63.8606463086383,186.595965172596,282.56665802002,13.9613771438599,89.3507943610911,89.5049818917152,9.80054216057801,5,87.6%,87.6%,100%,100%
3006548.18176012,6.62000000616536,292.013467635843,510.048499028548,0,0.097619387574668,64.4372703316918,186.802800161333,282.588668823242,13.9542169570923,89.3442233583919,89.4993547560759,9.80045812606245,5,87.5%,87.5%,100%,100%
3006548.22176012,6.68000000622123,294.60246365366,515.189253104734,0,0.0976268316283812,64.8215664936652,186.941627085256,282.603439331055,13.9494438171387,89.3376138174368,89.4937247529684,9.80037358992888,5,87.5%,87.5%,100%,100%
3006548.26176012,6.72000000625849,297.20682416507,520.359912829706,0,0.0976382379610555,65.3978154596027,187.151253037167,282.625747680664,13.9422826766968,89.327627419517,89.4852759854837,9.8002458471108,5,87.4%,87.3%,100%,100%
3006548.32176012,6.78000000631437,301.142178635579,528.171976287966,0,0.0976460307784272,65.7818561380958,187.291871993326,282.640701293945,13.9375095367432,89.3209217447726,89.479552340271,9.800160059431,5,87.3%,87.3%,100%,100%
3006548.36176012,6.82000000635162,303.78494027839,533.417330278549,0,0.0976540262613837,66.1657873167196,187.433214520456,282.65576171875,13.9327363967896,89.3107913076577,89.470842019222,9.80003044054742,5,87.2%,87.2%,100%,100%
3006548.42176012,6.86000000638887,307.777867977391,541.341294682934,0,0.0976663583069578,66.7414843646986,187.64655971837,282.678482055664,13.925576210022,89.3039897639791,89.4651937040665,9.79994340237396,5,87.1%,87.1%,100%,100%
3006548.46176012,6.92000000644475,310.459005032666,546.661178884911,0,0.097674796212482,67.1251457055924,187.789668395882,282.693725585938,13.920802116394,89.2971499128623,89.4592629232645,9.79985586455973,5,87%,87%,100%,100%
3006548.50176012,6.96000000648201,313.155489601428,552.010824379628,0,0.0976877883676752,67.7004271207923,188.005659609506,282.716751098633,13.9136419296265,89.2868184144303,89.4503865776924,9.79972362083815,5,86.9%,86.9%,100%,100%
3006548.56176012,7.02000000653788,317.228958753753,560.091008503106,0,0.0976965983774826,68.0838046843651,188.150538855449,282.732192993164,13.9088687896729,89.2798829890674,89.4444376846925,9.79963483409989,5,86.8%,86.8%,100%,100%
3006548.60176012,7.06000000657514,319.963778789854,565.5149004173,0,0.0977055623097136,68.4670642807511,188.296138698013,282.74772644043,13.9040946960449,89.2694083260974,89.4354632411613,9.79950071812246,5,86.8%,86.8%,100%,100%
3006548.66176012,7.10000000661239,324.094738045009,573.706314755953,0,0.0977193746999577,69.0417294756449,188.51587576302,282.77116394043,13.8969345092773,89.2623775953138,89.4294634726576,9.79941068269318,5,86.6%,86.6%,100%,100%
3006548.70176012,7.16000000666827,326.86786783475,579.204289360321,0,0.0977288599408477,69.4246914050576,188.663216113847,282.786895751953,13.8921613693237,89.2553087708224,89.4233181479547,9.7993201487645,5,86.6%,86.6%,100%,100%
3006548.74176012,7.20000000670552,329.656299206894,584.731837960542,0,0.0977434831467987,69.998903021467,188.885507699488,282.810623168945,13.8850011825562,89.2446342490376,89.4142354053892,9.79918341409312,5,86.5%,86.5%,100%,100%
3006548.80176012,7.2600000067614,333.867640128243,593.078511773143,0,0.0977534082304127,70.381548657061,189.034562106728,282.826538085938,13.8802270889282,89.2374704848631,89.407954894591,9.79909163388809,5,86.4%,86.4%,100%,100%
3006548.84176012,7.30000000679865,336.694338556728,598.679823576473,0,0.097763580911438,70.764067263298,189.184324783311,282.842529296875,13.8754539489746,89.2266537518089,89.3986522723692,9.79895302957041,5,86.3%,86.3%,100%,100%
3006548.90176012,7.34000000683591,340.963061225484,607.137024104944,0,0.0977791777061641,71.3376024582862,189.410264655428,282.866668701172,13.868293762207,89.2193952547222,89.3924009867353,9.79886000461436,5,86.2%,86.2%,100%,100%
3006548.94176012,7.40000000689179,343.827992264298,612.81195774884,0,0.0977898335805577,71.7197982605628,189.561751467786,282.882858276367,13.8635196685791,89.2120989114658,89.3860712599873,9.79876648157014,5,86.1%,86.1%,100%,100%
3006548.98176012,7.44000000692904,346.708199171699,618.51622017764,0,0.0978063961670745,72.2928289346078,189.790255403222,282.907302856445,13.8563594818115,89.2010837082165,89.3764127552825,9.79862526472246,5,86%,86%,100%,100%
3006549.04176012,7.50000000698492,351.057149220374,627.127595558879,0,0.0978177249427586,72.6746807636234,189.943452407282,282.923675537109,13.8515863418579,89.1936930914243,89.3702831653842,9.79853049832821,5,85.9%,85.9%,100%,100%
3006549.08176012,7.54000000702217,353.975531808217,632.905143726966,0,0.0978292699501073,73.0563908425836,190.097286783799,282.940139770508,13.84681224823,89.1825365615833,89.3604186695145,9.79838741688675,5,85.9%,85.9%,100%,100%
3006549.14176012,7.58000000705943,358.381686832174,641.626308752107,0,0.0978470023500746,73.6286927225766,190.329276014799,282.964965820313,13.8396520614624,89.1750518887473,89.3538756781577,9.79829141024496,5,85.7%,85.7%,100%,100%
3006549.18176012,7.6400000071153,361.338236372452,647.476942247478,0,0.0978590831968875,74.0100499037462,190.484765640601,282.98161315918,13.8348789215088,89.1675296456818,89.3474038998284,9.79819490482135,5,85.7%,85.7%,100%,100%
3006549.22176012,7.68000000715256,364.310016335105,653.356687098858,0,0.0978776453089988,74.5818031544565,190.71929404831,283.006736755371,13.8277187347412,89.1561760598159,89.3374878670804,9.79804921646316,5,85.6%,85.6%,100%,100%
3006549.28176012,7.74000000720844,368.796301383409,662.230936162174,0,0.097890242532219,74.9627874391843,190.876468575233,283.023574829102,13.8229446411133,89.1485602249343,89.3308134939823,9.79795147071501,5,85.5%,85.5%,100%,100%
3006549.32176012,7.78000000724569,371.806165647926,668.183461661683,0,0.0979030573170505,75.3436219565123,191.034293732346,283.040489196777,13.8181715011597,89.1370663649416,89.3207645011425,9.79780392365299,5,85.4%,85.4%,100%,100%
3006549.38176012,7.82000000728294,376.349504613201,677.166687621269,0,0.0979227446475557,75.914588976369,191.272249141615,283.066009521484,13.8110113143921,89.1293571159155,89.313966342405,9.79770494050699,5,85.3%,85.3%,100%,100%
3006549.42176012,7.88000000733882,379.397487149341,683.191749833059,0,0.0979362585133404,76.2950423381864,191.431713848472,283.083114624023,13.8062381744385,89.1216106073575,89.3071179751565,9.79760545955253,5,85.2%,85.2%,100%,100%
3006549.46176012,7.92000000737607,382.460614709766,689.24575939076,0,0.0979572278526127,76.8654305672271,191.672108492915,283.108932495117,13.7990770339966,89.1099210501941,89.29683391855,9.79745531326012,5,85.2%,85.1%,100%,100%
3006549.52176012,7.98000000743195,387.083869731519,698.380952679086,0,0.0979715160670874,77.2454872457272,191.833178805711,283.126220703125,13.794303894043,89.1020816322697,89.289969029889,9.79735459585505,5,85%,85%,100%,100%
3006549.56176012,8.02000000746921,390.184975989512,704.507152939681,0,0.097986035742405,77.6253862316117,191.994904302822,283.143585205078,13.7895307540894,89.090252939151,89.2796224124676,9.79720259547393,5,85%,85%,100%,100%
3006549.62176012,8.06000000750646,394.865190322511,713.750440213014,0,0.0980084535080325,78.1949239568249,192.238670958009,283.169784545898,13.7823705673218,89.0823208625833,89.2728486755219,9.7971006434399,5,84.9%,84.9%,100%,100%
3006549.66176012,8.12000000756234,398.004300995264,719.948575683404,0,0.0980238842165674,78.5744095684635,192.401970468111,283.18733215332,13.7775964736938,89.0743518312642,89.2656589155228,9.79699819772032,5,84.8%,84.8%,100%,100%
3006549.70176012,8.16000000759959,401.15857044328,726.175414533005,0,0.0980475233184528,79.1433209953697,192.64809266611,283.213790893555,13.7704362869263,89.0623291002568,89.2551179909336,9.79684360395574,5,84.7%,84.7%,100%,100%
3006549.76176012,8.22000000765547,405.918418936199,735.569492216571,0,0.0980637489481922,79.5223904929888,192.812965198341,283.231552124023,13.7656631469727,89.0542677957216,89.2479169763414,9.79673992548874,5,84.6%,84.6%,100%,100%
3006549.80176012,8.26000000769272,409.110612905235,741.867930193082,0,0.0980803417972621,79.9012816140077,192.97847791307,283.249359130859,13.7608890533447,89.0421069836646,89.237073043141,9.79658348280258,5,84.5%,84.5%,100%,100%
3006549.86176012,8.30000000772998,413.927309605642,751.369164707605,0,0.0981056723216873,80.4692908470989,193.227911160175,283.276222229004,13.7537288665771,89.0339539310902,89.2298567080179,9.79647857080618,5,84.4%,84.4%,100%,100%
3006549.90176012,8.36000000778586,417.157345448388,757.738994711312,0,0.0981229832482123,80.8477483574062,193.394979678365,283.294204711914,13.7489557266235,89.0257641496569,89.222544595029,9.79637316778292,5,84.3%,84.3%,100%,100%
3006549.94176012,8.40000000782311,420.402508856962,764.137287542573,0,0.0981495573580555,81.4150966030438,193.646714722792,283.321350097656,13.741795539856,89.0134109018915,89.211531837194,9.7962141412948,5,84.3%,84.2%,100%,100%
3006550.00176012,8.46000000787899,425.298622615286,773.788053877302,0,0.0981677386081335,81.7931126964868,193.815310384936,283.33952331543,13.737021446228,89.0051296450149,89.2040051443736,9.79610750792926,5,84.1%,84.1%,100%,100%
3006550.04176012,8.50000000791624,428.581588006928,780.257263447857,0,0.0981862872274222,82.1709301376312,193.984484633603,283.357772827148,13.7322483062744,88.9926395967021,89.1929680307123,9.79594663758426,5,84.1%,84.1%,100%,100%
3006550.10176012,8.54000000795349,433.534353975207,790.014304524288,0,0.0982146592768536,82.7373265894625,194.239369504363,283.385292053223,13.7250881195068,88.9842673227545,89.185495831535,9.79583877691445,5,84%,84%,100%,100%
3006550.14176012,8.60000000800937,436.855068495614,796.554337606882,0,0.09823412018225,83.1146922543928,194.410073842335,283.40372467041,13.7203140258789,88.9758587087912,89.1780103317651,9.79573042549052,5,83.9%,83.9%,100%,100%
3006550.18176012,8.64000000804663,440.190867295023,803.122584916302,0,0.0982639879480348,83.6803874260059,194.667267868123,283.431503295898,13.7131538391113,88.9631777817567,89.1667446268996,9.79556697893065,5,83.8%,83.8%,100%,100%
3006550.24176012,8.70000000810251,445.222837913083,813.027791193686,0,0.0982844045085236,84.0572812105105,194.839473953544,283.450119018555,13.7083806991577,88.9546785541796,89.1592007056062,9.79545740194331,5,83.7%,83.7%,100%,100%
3006550.28176012,8.74000000813976,448.596320076031,819.666415923159,0,0.0983052432383009,84.4339829931989,195.01224397909,283.468795776367,13.7036066055298,88.9418619531291,89.1478082038869,9.79529211824613,5,83.6%,83.6%,100%,100%
3006550.34176012,8.78000000817701,453.684777814662,829.676980706281,0,0.0983374307223586,84.998673054684,195.272478105756,283.496948242188,13.6964464187622,88.9332724533776,89.140160682516,9.7951813174096,5,83.5%,83.5%,100%,100%
3006550.38176012,8.84000000823289,457.095894497936,836.385705502238,0,0.0983594081992549,85.3748884134061,195.446703110098,283.515823364258,13.6916732788086,88.9246469500685,89.1324518667622,9.7950700274882,5,83.4%,83.4%,100%,100%
3006550.42176012,8.88000000827014,460.522050199914,843.122393971425,0,0.0983932105658215,85.9388410049532,195.709156184067,283.544235229492,13.684513092041,88.9116413010644,89.1208204526461,9.79490217623908,5,83.4%,83.3%,100%,100%
3006550.48176012,8.94000000832602,465.689467405202,853.279760689242,0,0.0984163061479802,86.3145601492389,195.884870325081,283.563278198242,13.6797389984131,88.902926021971,89.1130433352269,9.79478966493775,5,83.3%,83.3%,100%,100%
3006550.52176012,8.98000000836328,469.153187583783,860.086164259235,0,0.098439855749212,86.6900777343977,196.061133604001,283.582382202148,13.6749658584595,88.8897859675612,89.1013251075289,9.79461998299381,5,83.2%,83.2%,100%,100%
3006550.58176012,9.02000000840053,474.376911826083,870.347912454279,0,0.0984760283565267,87.2529746355814,196.326562243828,283.611175537109,13.6678056716919,88.8809812554159,89.093447962992,9.7945062520943,5,83.1%,83.1%,100%,100%
3006550.62176012,9.08000000845641,477.878145551193,877.223766823183,0,0.0985007094155385,87.6279832299204,196.504224738445,283.630447387695,13.663031578064,88.8721408712273,89.0855222987617,9.7943920338795,5,83%,83%,100%,100%
3006550.66176012,9.12000000849366,481.394370689988,884.127309533185,0,0.0985386868725188,88.1901066636707,196.771798204327,283.65950012207,13.6558713912964,88.8588135608237,89.0735582187444,9.79421979343758,5,82.9%,82.9%,100%,100%
3006550.72176012,9.18000000854954,486.696797746466,894.534453555709,0,0.0985646090465868,88.5645944076434,196.950892250914,283.67894744873,13.6510982513428,88.8498842739998,89.0655608480265,9.79410435822227,5,82.8%,82.8%,100%,100%
3006550.76176012,9.22000000858679,490.250463233562,901.507042298559,0,0.0985910745086726,88.9388718255913,197.130516762427,283.698486328125,13.6463251113892,88.8364238590394,89.0534899951986,9.7939302937171,5,82.7%,82.7%,100%,100%
3006550.82176012,9.26000000862405,495.609010104206,912.017542622983,0,0.098631746423723,89.4998895678067,197.400991645496,283.727890014648,13.6391639709473,88.8274060166276,89.0453764180719,9.79381364338988,5,82.6%,82.6%,100%,100%
3006550.86176012,9.32000000867993,499.20006168331,919.05889602832,0,0.0986595050561101,89.8736344713553,197.581989983773,283.747604370117,13.6343908309937,88.8183528479636,89.0372280840127,9.79369650756427,5,82.5%,82.5%,100%,100%
